year,lon,lat,edge_density,building_coverage,texture_entropy,ssim,resnet_cosine_dist,building_count,building_area_mean,amenity_count,shop_count,leisure_count,poi_diversity,road_length_total,d_edge_density,d_building_coverage,d_texture_entropy,d_building_count,d_building_area_mean,d_amenity_count,d_shop_count,d_leisure_count,d_poi_diversity,d_road_length_total
2024,120.695,24.125,0.2282348901098901,0.351687271062271,3.3633881655999573,0.4605626050949827,0.0146741867065429,59,503.8808901494408,2,0,0,-0.0,0.0,-0.005968978937728908,-0.0017347756410256987,-0.021554365842527456,8.0,-19.214010902972973,1.0,0.0,0.0,0.0,0.0
2025,120.695,24.125,0.2322716346153846,0.3528411172161172,3.3634351602824872,0.6110505180971348,0.0791086554527282,70,504.00284368590593,2,0,0,-0.0,0.0,0.004036744505494516,0.0011538461538462275,4.6994682529888365e-05,11.0,0.12195353646512785,0.0,0.0,0.0,0.0,0.0
2018,120.695,24.135,0.0,0.0,0.0,,,5,3812.874011287808,2,0,0,-0.0,0.0,,,,,,,,,,
2019,120.695,24.135,0.1500526556776557,0.3091077152014652,3.2592841876584515,0.0021650149143309,0.7631258964538574,5,4040.273973996226,2,0,0,-0.0,0.0,0.1500526556776557,0.3091077152014652,3.2592841876584515,0.0,227.39996270841766,0.0,0.0,0.0,0.0,0.0
2020,120.695,24.135,0.1870060668498168,0.3332119963369963,3.341347729808875,0.6762636200172882,0.059416115283966,13,1962.5473531274745,2,0,0,-0.0,0.0,0.03695341117216111,0.02410428113553109,0.08206354215042344,8.0,-2077.7266208687515,0.0,0.0,0.0,0.0,0.0
2021,120.695,24.135,0.2147544642857143,0.3385857371794872,3.3830308464629426,0.8839809186491837,0.0586214065551757,14,2037.311003396547,2,0,0,-0.0,0.0,0.027748397435897493,0.005373740842490926,0.04168311665406765,1.0,74.76365026907251,0.0,0.0,0.0,0.0,0.0
2022,120.695,24.135,0.0,0.0,0.0,0.0011794384209094,0.7603209018707275,17,1861.3921618949491,2,0,0,-0.0,0.0,-0.2147544642857143,-0.3385857371794872,-3.3830308464629426,3.0,-175.91884150159785,0.0,0.0,0.0,0.0,0.0
2023,120.695,24.135,0.2443618360805861,0.3460353708791209,3.413289427999648,0.0022362483495508,0.7629835605621338,27,1717.123230228463,2,0,0,-0.0,0.0,0.2443618360805861,0.3460353708791209,3.413289427999648,10.0,-144.2689316664862,0.0,0.0,0.0,0.0,0.0
2024,120.695,24.135,0.2394791666666666,0.3442622481684981,3.3979196254608643,0.4433990923018583,0.0479718446731567,41,2121.33986361411,4,1,0,0.7219280948873623,0.0,-0.004882669413919488,-0.0017731227106227987,-0.015369802538783617,14.0,404.2166333856471,2.0,1.0,0.0,0.7219280948873623,0.0
2025,120.695,24.135,0.2356862408424908,0.3385800137362637,3.384603396975165,0.5864081070584873,0.1994174122810363,63,1484.5007275610903,6,2,0,0.8112781244591328,0.0,-0.0037929258241758135,-0.005682234432234423,-0.013316228485699355,22.0,-636.8391360530197,2.0,1.0,0.0,0.08935002957177052,0.0
2018,120.695,24.145,0.0,0.0,0.0,,,56,613.2444718932786,3,1,0,0.8112781244591328,0.0,,,,,,,,,,
2019,120.695,24.145,0.1441643772893772,0.2876957417582417,3.2628159026295185,0.0020288942190406,0.7908438444137573,56,613.244463751765,3,1,0,0.8112781244591328,0.0,0.1441643772893772,0.2876957417582417,3.2628159026295185,0.0,-8.141513603732164e-06,0.0,0.0,0.0,0.0,0.0
2020,120.695,24.145,0.1869671474358974,0.3128319597069597,3.352890733100276,0.6675207233088576,0.0535376071929931,56,612.5524417126601,3,1,0,0.8112781244591328,0.0,0.0428027701465202,0.02513621794871801,0.09007483047075748,0.0,-0.692022039104927,0.0,0.0,0.0,0.0,0.0
2021,120.695,24.145,0.2161326694139194,0.3285399496336996,3.3929448312195056,0.8805584121449584,0.037873089313507,61,601.4371663165217,3,1,0,0.8112781244591328,0.0,0.029165521978021997,0.015707989926739885,0.040054098119229664,5.0,-11.115275396138372,0.0,0.0,0.0,0.0,0.0
2022,120.695,24.145,0.0,0.0,0.0,0.0010386781507128,0.7832890152931213,75,560.9107347433452,3,1,0,0.8112781244591328,0.0,-0.2161326694139194,-0.3285399496336996,-3.3929448312195056,14.0,-40.526431573176524,0.0,0.0,0.0,0.0,0.0
2023,120.695,24.145,0.2469528388278388,0.3237540064102564,3.423681440134533,0.0015733910074974,0.7773906588554382,77,553.9149138248624,3,1,0,0.8112781244591328,0.0,0.2469528388278388,0.3237540064102564,3.423681440134533,2.0,-6.995820918482764,0.0,0.0,0.0,0.0,0.0
2024,120.695,24.145,0.23925538003663,0.3206393086080586,3.408043872757257,0.4399144445566183,0.0475144386291503,101,501.90462940549486,3,1,0,0.8112781244591328,0.0,-0.007697458791208811,-0.003114697802197808,-0.015637567377276174,24.0,-52.010284419367565,0.0,0.0,0.0,0.0,0.0
2025,120.695,24.145,0.2287763278388278,0.3101986034798535,3.3867201165368903,0.5618762928784361,0.2120506763458252,101,511.0933972339357,4,1,0,0.7219280948873623,0.0,-0.010479052197802208,-0.010440705128205108,-0.02132375622036653,0.0,9.18876782844086,1.0,0.0,0.0,-0.08935002957177052,0.0
2018,120.695,24.155,0.0,0.0,0.0,,,160,263.6370780449706,4,2,0,0.9182958340544896,0.0,,,,,,,,,,
2019,120.695,24.155,0.1455145375457875,0.2845902014652015,3.265061030328227,0.0020216002861815,0.7382193803787231,162,268.18319125937154,5,2,0,0.863120568566631,0.0,0.1455145375457875,0.2845902014652015,3.265061030328227,2.0,4.546113214400918,1.0,0.0,0.0,-0.05517526548785856,0.0
2020,120.695,24.155,0.192415293040293,0.3107760989010989,3.355523289928916,0.6589054219665157,0.033483862876892,163,266.7908934200446,6,2,0,0.8112781244591328,0.0,0.04690075549450551,0.026185897435897443,0.09046225960068899,1.0,-1.3922978393269432,1.0,0.0,0.0,-0.051842444107498165,0.0
2021,120.695,24.155,0.2180277014652014,0.3171514423076923,3.39706247385297,0.8801812565638844,0.0138639211654663,169,283.60530602639705,8,3,1,1.188721875540867,0.0,0.02561240842490839,0.006375343406593403,0.041539183924054424,6.0,16.814412606352448,2.0,1.0,1.0,0.3774437510817342,0.0
2022,120.695,24.155,0.0,0.0,0.0,0.0009954734452929,0.7622519731521606,185,331.4409363452049,8,3,1,1.188721875540867,0.0,-0.2180277014652014,-0.3171514423076923,-3.39706247385297,16.0,47.83563031880783,0.0,0.0,0.0,0.0,0.0
2023,120.695,24.155,0.2453828983516483,0.3287631639194139,3.424033001173464,0.0013737015023616,0.765824556350708,246,404.5919143931434,8,4,1,1.2389012566026305,0.0,0.2453828983516483,0.3287631639194139,3.424033001173464,61.0,73.15097804793851,0.0,1.0,0.0,0.05017938106176345,0.0
2024,120.695,24.155,0.235924336080586,0.3201665521978022,3.404554872622908,0.433890869236185,0.037063717842102,308,368.7033602325207,8,4,1,1.2389012566026305,0.0,-0.009458562271062315,-0.008596611721611691,-0.019478128550556306,62.0,-35.888554160622675,0.0,0.0,0.0,0.0,0.0
2025,120.695,24.155,0.2195220924908424,0.3065722298534798,3.385058539399646,0.5465573071543162,0.3346515893936157,312,330.40571516819574,8,4,1,1.2389012566026305,0.0,-0.016402243589743598,-0.013594322344322396,-0.019496333223261608,4.0,-38.29764506432497,0.0,0.0,0.0,0.0,0.0
2018,120.695,24.165,0.0,0.0,0.0,,,31,954.324259834797,9,2,0,0.6840384356390417,0.0,,,,,,,,,,
2019,120.695,24.165,0.144306891025641,0.2880128205128205,3.2609860490134133,0.0020001106024742,0.7345524430274963,33,940.4610194802722,9,2,0,0.6840384356390417,0.0,0.144306891025641,0.2880128205128205,3.2609860490134133,2.0,-13.863240354524805,0.0,0.0,0.0,0.0,0.0
2020,120.695,24.165,0.1797807921245421,0.1977134844322344,3.31784851615289,0.6173413504839563,0.1020172834396362,33,861.0648533880585,9,2,0,0.6840384356390417,0.0,0.035473901098901084,-0.0902993360805861,0.056862467139476625,0.0,-79.39616609221366,0.0,0.0,0.0,0.0,0.0
2021,120.695,24.165,0.2199908424908425,0.3101224816849817,3.3974528929220167,0.8207159955165259,0.0915600657463073,37,806.1726845045447,10,2,0,0.6500224216483541,0.0,0.040210050366300404,0.11240899725274728,0.0796043767691268,4.0,-54.89216888351382,1.0,0.0,0.0,-0.034016013990687544,0.0
2022,120.695,24.165,0.0,0.0,0.0,0.0009528512820812,0.7475721836090088,94,558.2528193882544,10,2,0,0.6500224216483541,0.0,-0.2199908424908425,-0.3101224816849817,-3.3974528929220167,57.0,-247.91986511629034,0.0,0.0,0.0,0.0,0.0
2023,120.695,24.165,0.2457841117216117,0.3220472756410256,3.420609906950544,0.0013038213530025,0.749768853187561,200,343.77968733847047,11,2,0,0.6193821946787638,0.0,0.2457841117216117,0.3220472756410256,3.420609906950544,106.0,-214.47313204978389,1.0,0.0,0.0,-0.030640226969590345,0.0
2024,120.695,24.165,0.2339640567765567,0.3195083562271062,3.4023112456986584,0.4299121351091934,0.0205404758453369,754,182.4242131978765,12,2,0,0.5916727785823275,0.0,-0.011820054945054975,-0.0025389194139193716,-0.018298661251885395,554.0,-161.35547414059397,1.0,0.0,0.0,-0.02770941609643629,0.0
2025,120.695,24.165,0.2226831501831501,0.3197762133699633,3.392550648912964,0.5490637772393604,0.2680962681770324,755,181.62045322919397,12,2,0,0.5916727785823275,0.0,-0.011280906593406609,0.0002678571428570975,-0.009760596785694187,1.0,-0.8037599686825274,0.0,0.0,0.0,0.0,0.0
2018,120.695,24.175,0.0,0.0,0.0,,,11,2671.441670782279,2,2,0,1.0,0.0,,,,,,,,,,
2019,120.695,24.175,0.1227804487179487,0.2715012591575091,3.193327007797505,0.0023932560111529,0.7792050242424011,19,2484.1356160266646,4,2,0,0.9182958340544896,0.0,0.1227804487179487,0.2715012591575091,3.193327007797505,8.0,-187.30605475561424,2.0,0.0,0.0,-0.08170416594551044,0.0
2020,120.695,24.175,0.1431788003663003,0.1468120421245421,3.2318727897894544,0.5966827313324607,0.1935491561889648,28,1799.8009299014516,9,2,0,0.6840384356390417,0.0,0.02039835164835159,-0.12468921703296701,0.03854578199194947,9.0,-684.334686125213,5.0,0.0,0.0,-0.2342573984154479,0.0
2021,120.695,24.175,0.1917508012820512,0.2800807005494505,3.3415604510677714,0.7592789418447533,0.2364299297332763,42,1568.918926993273,10,2,0,0.6500224216483541,0.0,0.048572000915750896,0.1332686584249084,0.10968766127831708,14.0,-230.8820029081785,1.0,0.0,0.0,-0.034016013990687544,0.0
2022,120.695,24.175,0.0,0.0,0.0,0.0012091935582414,0.8034030199050903,359,373.4429172490321,9,4,0,0.8904916402194913,0.0,-0.1917508012820512,-0.2800807005494505,-3.3415604510677714,317.0,-1195.4760097442409,-1.0,2.0,0.0,0.24046921857113723,0.0
2023,120.695,24.175,0.2166288919413919,0.2935645604395604,3.372814391638439,0.0018541554655144,0.7959194183349609,851,207.4641527690613,10,7,0,0.9774178175281716,15.97785831500217,0.2166288919413919,0.2935645604395604,3.372814391638439,492.0,-165.97876447997083,1.0,3.0,0.0,0.08692617730868024,15.97785831500217
2024,120.695,24.175,0.2105488782051282,0.2948586309523809,3.355116281821807,0.4468776725302388,0.0259659886360168,892,202.46179887154463,10,10,0,1.0,15.97785831500217,-0.006080013736263712,0.0012940705128204888,-0.017698109816632,41.0,-5.002353897516656,0.0,3.0,0.0,0.022582182471828416,0.0
2025,120.695,24.175,0.2065979853479853,0.3095209478021978,3.358117902185456,0.5664461794759572,0.225616455078125,1148,174.62495325245268,10,10,0,1.0,15.97785831500217,-0.003950892857142896,0.014662316849816892,0.003001620363649149,256.0,-27.836845619091946,0.0,0.0,0.0,0.0,0.0
2018,120.695,24.185,0.0,0.0,0.0,,,3,767.0334949414105,1,1,0,1.0,0.0,,,,,,,,,,
2019,120.695,24.185,0.0973237179487179,0.2404956501831502,3.086665414712459,0.0028522057205572,0.7859697341918945,5,1048.306954700695,3,1,0,0.8112781244591328,0.0,0.0973237179487179,0.2404956501831502,3.086665414712459,2.0,281.2734597592846,2.0,0.0,0.0,-0.18872187554086717,0.0
2020,120.695,24.185,0.0975309065934065,0.1945547161172161,3.078463016380613,0.5339706421873166,0.2352926731109619,6,937.8921650604652,3,1,0,0.8112781244591328,0.0,0.0002071886446886051,-0.04594093406593411,-0.008202398331845995,1.0,-110.41478964022986,0.0,0.0,0.0,0.0,0.0
2021,120.695,24.185,0.1591540750915751,0.2437299679487179,3.2665932589874176,0.6295227020197779,0.2673934698104858,8,1037.3146471880168,3,1,0,0.8112781244591328,0.0,0.06162316849816858,0.049175251831501815,0.18813024260680455,2.0,99.42248212755158,0.0,0.0,0.0,0.0,0.0
2022,120.695,24.185,0.0,0.0,0.0,0.0015505723394052,0.7991428375244141,57,642.400039986886,2,0,0,-0.0,0.0,-0.1591540750915751,-0.2437299679487179,-3.2665932589874176,49.0,-394.9146072011308,-1.0,-1.0,0.0,-0.8112781244591328,0.0
2023,120.695,24.185,0.1846016483516483,0.2567965888278388,3.317862629564546,0.002560319021796,0.7884625196456909,152,331.15280545728297,2,0,0,-0.0,0.0,0.1846016483516483,0.2567965888278388,3.317862629564546,95.0,-311.247234529603,0.0,0.0,0.0,0.0,0.0
2024,120.695,24.185,0.183889652014652,0.2687803342490842,3.2942214782298747,0.4734468117361914,0.0346229076385498,152,331.15280545728297,2,0,0,-0.0,0.0,-0.0007119963369963123,0.011983745421245418,-0.023641151334671484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,120.695,24.185,0.1952552655677655,0.2941941391941391,3.317297097831601,0.6035158099197773,0.1622202396392822,161,366.6124724973388,2,0,0,-0.0,0.0,0.011365613553113524,0.025413804945054908,0.023075619601726327,9.0,35.45966704005582,0.0,0.0,0.0,0.0,0.0
2018,120.695,24.195,0.0,0.0,0.0,,,2,3773.2840102343457,0,0,0,0.0,0.0,,,,,,,,,,
2019,120.695,24.195,0.084222184065934,0.192014652014652,2.988172879205429,0.0033306882450016,0.7559651136398315,2,3773.2840102343457,0,0,0,0.0,0.0,0.084222184065934,0.192014652014652,2.988172879205429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,120.695,24.195,0.07878663003663,0.2414251373626373,2.9398039331295065,0.5252803703407867,0.2263455986976623,3,2630.642629721127,0,0,0,0.0,0.0,-0.005435554029303999,0.04941048534798528,-0.04836894607592246,1.0,-1142.6413805132188,0.0,0.0,0.0,0.0,0.0
2021,120.695,24.195,0.1371628891941392,0.2027146291208791,3.214422971052833,0.555998511542135,0.2447062730789184,8,2272.2083218162734,0,0,0,0.0,0.0,0.058376259157509186,-0.0387105082417582,0.27461903792332665,5.0,-358.43430790485354,0.0,0.0,0.0,0.0,0.0
2022,120.695,24.195,0.0,0.0,0.0,0.0017632012490754,0.7737166285514832,14,1420.854638588049,0,0,0,0.0,0.0,-0.1371628891941392,-0.2027146291208791,-3.214422971052833,6.0,-851.3536832282243,0.0,0.0,0.0,0.0,0.0
2023,120.695,24.195,0.1543480998168498,0.2119150641025641,3.264578878805124,0.0039869500372508,0.7810488939285278,14,1420.8546385880488,0,0,0,0.0,0.0,0.1543480998168498,0.2119150641025641,3.264578878805124,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0
2024,120.695,24.195,0.158038576007326,0.2199582188644688,3.2225719510967203,0.4866964555863396,0.1328862309455871,43,541.0192870973648,0,0,0,0.0,0.0,0.0036904761904761885,0.008043154761904703,-0.04200692770840364,29.0,-879.835351490684,0.0,0.0,0.0,0.0,0.0
2025,120.695,24.195,0.1748695054945055,0.2530414377289377,3.244241437780659,0.6289519619866039,0.0784637928009033,57,583.980284742005,0,1,0,-0.0,0.0,0.016830929487179513,0.03308321886446891,0.021669486683938644,14.0,42.9609976446402,0.0,1.0,0.0,-0.0,0.0
2018,120.695,24.205,0.0,0.0,0.0,,,0,0.0,0,0,0,0.0,0.0,,,,,,,,,,
2019,120.695,24.205,0.0964388736263736,0.1967548076923077,2.9776775635803,0.00324934711193,0.7568982839584351,0,0.0,0,0,0,0.0,0.0,0.0964388736263736,0.1967548076923077,2.9776775635803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,120.695,24.205,0.0795638736263736,0.3240653617216117,2.7906011588911235,0.4895737378036426,0.275410532951355,0,0.0,0,0,0,0.0,0.0,-0.016875,0.12731055402930402,-0.18707640468917663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,120.695,24.205,0.1515487637362637,0.2042714056776556,3.2381314349903083,0.477716598736253,0.2555724382400512,0,0.0,0,0,0,0.0,0.0,0.07198489010989009,-0.11979395604395612,0.44753027609918483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,120.695,24.205,0.0,0.0,0.0,0.0015981971510703,0.7627691030502319,0,0.0,0,0,0,0.0,0.0,-0.1515487637362637,-0.2042714056776556,-3.2381314349903083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,120.695,24.205,0.1654378434065934,0.2306318681318681,3.270773595317284,0.0047638291205997,0.798187255859375,0,0.0,0,0,0,0.0,0.0,0.1654378434065934,0.2306318681318681,3.270773595317284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,120.695,24.205,0.156860119047619,0.2291409111721611,3.20620914874269,0.4925732685703176,0.1802350282669067,1,245.0608931768789,0,0,0,0.0,0.0,-0.008577724358974387,-0.001490956959706996,-0.06456444657459404,1.0,245.0608931768789,0.0,0.0,0.0,0.0,0.0
2025,120.695,24.205,0.1784306318681318,0.247152586996337,3.224307718944057,0.6417372644931223,0.0630320310592651,3,632.5909783297398,0,0,0,0.0,0.0,0.021570512820512783,0.0180116758241759,0.01809857020136718,2.0,387.53008515286086,0.0,0.0,0.0,0.0,0.0
2018,120.705,24.085,0.0,0.0,0.0,,,175,136.44226520567398,2,1,0,0.9182958340544896,0.0,,,,,,,,,,
2019,120.705,24.085,0.1192656822344322,0.2620558608058608,3.0409693015395938,0.0049217005179342,0.7424526214599609,7,243.6238478622384,2,1,0,0.9182958340544896,0.0,0.1192656822344322,0.2620558608058608,3.0409693015395938,-168.0,107.18158265656442,0.0,0.0,0.0,0.0,0.0
2020,120.705,24.085,0.1174765338827838,0.2868853021978021,3.1292871641198827,0.6788104594050164,0.1365107893943786,13,951.7167798852644,3,0,0,-0.0,0.0,-0.0017891483516483953,0.02482944139194132,0.08831786258028895,6.0,708.0929320230259,1.0,-1.0,0.0,-0.9182958340544896,0.0
2021,120.705,24.085,0.1611246565934066,0.2945386904761904,3.2246154588007343,0.8149397884454173,0.0989310145378112,19,714.2222397949145,5,0,0,-0.0,0.0,0.04364812271062281,0.007653388278388296,0.09532829468085158,6.0,-237.49454009034991,2.0,0.0,0.0,0.0,0.0
2022,120.705,24.085,0.0,0.0,0.0,0.0028926567755309,0.770156741142273,20,761.3043337248553,5,0,0,-0.0,0.0,-0.1611246565934066,-0.2945386904761904,-3.2246154588007343,1.0,47.08209392994081,0.0,0.0,0.0,0.0,0.0
2023,120.705,24.085,0.1753954899267399,0.3090625,3.213642589293827,0.0063627415786055,0.7632646560668945,20,761.3043337248554,5,0,0,-0.0,0.0,0.1753954899267399,0.3090625,3.213642589293827,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0,0.0
2024,120.705,24.085,0.1771686126373626,0.2971840659340659,3.185446901422406,0.5352293008274448,0.0441334247589111,22,780.7797568930685,5,0,0,-0.0,0.0,0.0017731227106227154,-0.01187843406593414,-0.02819568787142135,2.0,19.47542316821307,0.0,0.0,0.0,0.0,0.0
2025,120.705,24.085,0.1789531822344322,0.2978434065934066,3.2027916970871457,0.6618298885281108,0.0345966219902038,22,780.7797568930685,5,0,0,-0.0,0.0,0.0017845695970696018,0.0006593406593407014,0.017344795664739898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,120.705,24.095,0.0,0.0,0.0,,,19,813.6575373808662,2,1,0,0.9182958340544896,0.0,,,,,,,,,,
2019,120.705,24.095,0.1378932005494505,0.3077106227106227,3.1244085930562933,0.0040169043476168,0.7327316999435425,18,361.3441340622455,1,1,0,1.0,0.0,0.1378932005494505,0.3077106227106227,3.1244085930562933,-1.0,-452.3134033186207,-1.0,0.0,0.0,0.08170416594551044,0.0
2020,120.705,24.095,0.1297527472527472,0.2741889880952381,3.192572943729822,0.6541813168785163,0.2281954288482666,20,336.5957910541697,1,1,0,1.0,0.0,-0.008140453296703293,-0.0335216346153846,0.06816435067352877,2.0,-24.74834300807578,0.0,0.0,0.0,0.0,0.0
2021,120.705,24.095,0.1854550137362637,0.3352146291208791,3.2824244725499128,0.7998368171803496,0.1980969309806823,21,370.8043099220813,1,1,0,1.0,0.0,0.05570226648351648,0.06102564102564101,0.08985152882009073,1.0,34.20851886791161,0.0,0.0,0.0,0.0,0.0
2022,120.705,24.095,0.0,0.0,0.0,0.0023407578973928,0.7661318778991699,20,389.34452541818536,1,1,0,1.0,0.0,-0.1854550137362637,-0.3352146291208791,-3.2824244725499128,-1.0,18.540215496104054,0.0,0.0,0.0,0.0,0.0
2023,120.705,24.095,0.203753434065934,0.3489314331501831,3.2877938906168565,0.0053632796658119,0.740025520324707,22,903.201901207808,3,2,0,0.9709505944546686,0.0,0.203753434065934,0.3489314331501831,3.2877938906168565,2.0,513.8573757896227,2.0,1.0,0.0,-0.02904940554533142,0.0
2024,120.705,24.095,0.2037219551282051,0.3434186126373626,3.2679158023613826,0.4957501021833309,0.0312294363975524,24,913.0011668992884,3,3,0,1.0,0.0,-3.1478937728895984e-05,-0.005512820512820482,-0.01987808825547388,2.0,9.7992656914804,0.0,1.0,0.0,0.02904940554533142,0.0
2025,120.705,24.095,0.2055809294871795,0.3458081501831502,3.2786256976606283,0.6280550139757676,0.0594550967216491,24,913.001166899288,3,3,0,1.0,0.0,0.0018589743589743912,0.002389537545787579,0.010709895299245709,0.0,-3.410605131648481e-13,0.0,0.0,0.0,0.0,0.0
2018,120.705,24.105,0.0,0.0,0.0,,,26,344.8377595581948,0,0,0,0.0,0.0,,,,,,,,,,
2019,120.705,24.105,0.1435044642857142,0.3156730769230769,3.1574111437909305,0.0036405006842727,0.7421289682388306,25,355.42038470649715,0,0,0,0.0,0.0,0.1435044642857142,0.3156730769230769,3.1574111437909305,-1.0,10.582625148302327,0.0,0.0,0.0,0.0,0.0
2020,120.705,24.105,0.1354761904761904,0.2775641025641026,3.227756455323871,0.6444973568549555,0.2676736116409302,25,355.4203847064972,0,0,0,0.0,0.0,-0.008028273809523812,-0.03810897435897431,0.07034531153294044,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0,0.0
